iteration,population,w0,w1,w2,w3,segregation
4, 118,  0.78, 0.79, 0.07, 0.5 , 1.2685425116318445
4, 119,  0.78, 0.78, 0.07, 0.49 , 1.0430764241633175
4, 120,  0.78, 0.78, 0.07, 0.51 , 1.4617510510814336
4, 121,  0.78, 0.78, 0.07, 0.5 , 1.6343095920434463
4, 122,  0.77, 0.77, 0.07, 0.48 , 0.8701527282590749
4, 123,  0.77, 0.77, 0.07, 0.5 , 1.568748101809947
4, 124,  0.77, 0.77, 0.07, 0.49 , 1.0292414528373859
4, 125,  0.77, 0.77, 0.09, 0.48 , 1.5662685859882146
4, 126,  0.77, 0.77, 0.09, 0.5 , 1.074523520120509
4, 127,  0.77, 0.77, 0.09, 0.49 , 0.8502069543397959
4, 128,  0.77, 0.77, 0.08, 0.48 , 0.9690557665274866
4, 129,  0.77, 0.77, 0.08, 0.5 , 1.3061915222299632
4, 130,  0.77, 0.77, 0.08, 0.49 , 0.7514628464922997
4, 131,  0.77, 0.79, 0.07, 0.48 , 0.9255927211598262
4, 132,  0.77, 0.79, 0.07, 0.5 , 1.336394736828827
4, 133,  0.77, 0.79, 0.07, 0.49 , 1.0559270034233716
4, 134,  0.77, 0.79, 0.09, 0.48 , 0.898169041460998
4, 135,  0.77, 0.79, 0.09, 0.5 , 0.9340746431540082
4, 136,  0.77, 0.79, 0.09, 0.49 , 1.0990424831643215
4, 137,  0.77, 0.79, 0.08, 0.48 , 0.9240083156716662
4, 138,  0.77, 0.79, 0.08, 0.5 , 0.9887653533611918
4, 139,  0.77, 0.79, 0.08, 0.49 , 1.165509768111308
4, 140,  0.77, 0.78, 0.07, 0.48 , 0.8714531810305642
4, 141,  0.77, 0.78, 0.07, 0.5 , 0.9378027496818796
4, 142,  0.77, 0.78, 0.07, 0.49 , 1.004500006075741
4, 143,  0.77, 0.78, 0.09, 0.48 , 1.1168447393064076
4, 144,  0.77, 0.78, 0.09, 0.5 , 1.3011392484431448
4, 145,  0.77, 0.78, 0.09, 0.49 , 0.9751747245295908
4, 146,  0.77, 0.78, 0.08, 0.48 , 1.0846009376938313
4, 147,  0.77, 0.78, 0.08, 0.5 , 0.9987290205153599
4, 148,  0.77, 0.78, 0.08, 0.49 , 0.8602903653423349
4, 149,  0.79, 0.77, 0.07, 0.48 , 1.3775828871740783
4, 150,  0.79, 0.77, 0.07, 0.5 , 1.329550751977637
4, 151,  0.79, 0.77, 0.07, 0.49 , 0.8526076794503639
4, 152,  0.79, 0.77, 0.09, 0.48 , 1.5065983171662811
4, 153,  0.79, 0.77, 0.09, 0.5 , 1.4176664478801881
4, 154,  0.79, 0.77, 0.09, 0.49 , 0.8587405509143705
4, 155,  0.79, 0.77, 0.08, 0.48 , 1.1599390627037673
4, 156,  0.79, 0.77, 0.08, 0.5 , 0.8954402313753987
4, 157,  0.79, 0.77, 0.08, 0.49 , 1.3968520360764418
4, 158,  0.79, 0.79, 0.07, 0.48 , 1.037422241261649
4, 159,  0.79, 0.79, 0.07, 0.5 , 1.1706867140949169
4, 160,  0.79, 0.79, 0.07, 0.49 , 1.2840697924429842
4, 161,  0.79, 0.78, 0.07, 0.48 , 0.7861469544637933
4, 162,  0.79, 0.78, 0.07, 0.5 , 1.4605074889143643
4, 163,  0.79, 0.78, 0.07, 0.49 , 1.2610185032496184
4, 164,  0.78, 0.77, 0.07, 0.48 , 1.266928594210257
4, 165,  0.78, 0.77, 0.07, 0.5 , 1.5056588043167527
4, 166,  0.78, 0.77, 0.07, 0.49 , 0.9216533823358919
4, 167,  0.78, 0.77, 0.09, 0.48 , 0.95302361003839
4, 168,  0.78, 0.77, 0.09, 0.5 , 1.0118494205161201
4, 169,  0.78, 0.77, 0.09, 0.49 , 1.2505728841143322
4, 170,  0.78, 0.77, 0.08, 0.48 , 0.7432030355323471
4, 171,  0.78, 0.77, 0.08, 0.5 , 0.775741948381309
4, 172,  0.78, 0.77, 0.08, 0.49 , 0.9835429991716598
4, 173,  0.78, 0.79, 0.07, 0.48 , 0.8181669481109264
4, 174,  0.78, 0.79, 0.07, 0.5 , 1.2685425116318445
4, 175,  0.78, 0.79, 0.07, 0.49 , 0.9191977398764618
4, 176,  0.78, 0.78, 0.07, 0.48 , 0.9752843908431033
4, 177,  0.78, 0.78, 0.07, 0.5 , 1.6343095920434463
4, 178,  0.78, 0.78, 0.07, 0.49 , 1.0430764241633175
5, 0,  0.76, 0.76, 0.06, 0.46 , 1.0229088533138444
5, 1,  0.76, 0.76, 0.06, 0.48 , 0.9327871954592174
5, 2,  0.76, 0.76, 0.06, 0.47 , 0.9857205979140067
5, 3,  0.76, 0.76, 0.08, 0.46 , 1.2808454906922042
5, 4,  0.76, 0.76, 0.08, 0.48 , 1.5776309003223135
5, 5,  0.76, 0.76, 0.08, 0.47 , 1.5118041257523025
5, 6,  0.76, 0.76, 0.07, 0.46 , 0.9899122164718751
5, 7,  0.76, 0.76, 0.07, 0.48 , 0.8407817067294288
5, 8,  0.76, 0.76, 0.07, 0.47 , 0.5930486373563422
5, 9,  0.76, 0.78, 0.06, 0.46 , 1.027654203589364
5, 10,  0.76, 0.78, 0.06, 0.48 , 0.8576078011749032
5, 11,  0.76, 0.78, 0.06, 0.47 , 1.3444343106223549
5, 12,  0.76, 0.78, 0.08, 0.46 , 0.991848716184234
5, 13,  0.76, 0.78, 0.08, 0.48 , 1.463102140330742
5, 14,  0.76, 0.78, 0.08, 0.47 , 1.0179336776078207
5, 15,  0.76, 0.78, 0.07, 0.46 , 1.1273459668456438
5, 16,  0.76, 0.78, 0.07, 0.48 , 0.9423589397466993
5, 17,  0.76, 0.78, 0.07, 0.47 , 0.9424067504702961
5, 18,  0.76, 0.77, 0.06, 0.46 , 0.8571557774819349
5, 19,  0.76, 0.77, 0.06, 0.48 , 0.8605128457805857
5, 20,  0.76, 0.77, 0.06, 0.47 , 1.243509358293732
5, 21,  0.76, 0.77, 0.08, 0.46 , 0.9869394559230396
5, 22,  0.76, 0.77, 0.08, 0.48 , 0.9731356731395394
5, 23,  0.76, 0.77, 0.08, 0.47 , 0.9028420646792578
5, 24,  0.76, 0.77, 0.07, 0.46 , 0.8780776901648957
5, 25,  0.76, 0.77, 0.07, 0.48 , 1.200864984956217
5, 26,  0.76, 0.77, 0.07, 0.47 , 0.8523563495238597
5, 27,  0.78, 0.76, 0.06, 0.46 , 1.0039549455674597
5, 28,  0.78, 0.76, 0.06, 0.48 , 1.197862631743999
5, 29,  0.78, 0.76, 0.06, 0.47 , 1.5356621850223413
5, 30,  0.78, 0.76, 0.08, 0.46 , 0.9093395624343299
5, 31,  0.78, 0.76, 0.08, 0.48 , 0.8451043390994281
5, 32,  0.78, 0.76, 0.08, 0.47 , 0.9991955231197149
5, 33,  0.78, 0.76, 0.07, 0.46 , 0.8448314695182715
5, 34,  0.78, 0.76, 0.07, 0.48 , 1.5649176063956547
5, 35,  0.78, 0.76, 0.07, 0.47 , 0.9686135916082353
5, 36,  0.78, 0.78, 0.06, 0.46 , 1.3111325300190948
5, 37,  0.78, 0.78, 0.06, 0.48 , 1.2777879961711984
5, 38,  0.78, 0.78, 0.06, 0.47 , 0.9828039170683002
5, 39,  0.78, 0.78, 0.08, 0.46 , 1.2011314893839613
5, 40,  0.78, 0.78, 0.07, 0.46 , 0.7304829536146775
5, 41,  0.78, 0.77, 0.06, 0.46 , 0.9125851700143843
5, 42,  0.78, 0.77, 0.06, 0.48 , 0.8335771257243189
5, 43,  0.78, 0.77, 0.06, 0.47 , 0.8935586844286642
5, 44,  0.78, 0.77, 0.08, 0.46 , 1.2808808166376682
5, 45,  0.78, 0.77, 0.07, 0.46 , 0.9406349318999437
5, 46,  0.77, 0.76, 0.06, 0.46 , 1.3863075800068076
5, 47,  0.77, 0.76, 0.06, 0.48 , 1.3342919221585254
5, 48,  0.77, 0.76, 0.06, 0.47 , 0.8633302934773793
5, 49,  0.77, 0.76, 0.08, 0.46 , 1.3694473345858258
5, 50,  0.77, 0.76, 0.08, 0.48 , 0.8312681376720602
5, 51,  0.77, 0.76, 0.08, 0.47 , 1.4402903242653946
5, 52,  0.77, 0.76, 0.07, 0.46 , 1.0358071447618804
5, 53,  0.77, 0.76, 0.07, 0.48 , 1.4218624567410436
5, 54,  0.77, 0.76, 0.07, 0.47 , 1.4056182230095908
5, 55,  0.77, 0.78, 0.06, 0.46 , 0.9008849193144343
5, 56,  0.77, 0.78, 0.06, 0.48 , 1.5050156398464234
5, 57,  0.77, 0.78, 0.06, 0.47 , 1.0786598732551687
5, 58,  0.77, 0.78, 0.08, 0.46 , 0.8854722874092411
5, 59,  0.77, 0.78, 0.07, 0.46 , 1.154833527022731
5, 60,  0.77, 0.77, 0.06, 0.46 , 1.044143595177568
5, 61,  0.77, 0.77, 0.06, 0.48 , 0.9972389509648725
5, 62,  0.77, 0.77, 0.06, 0.47 , 1.3167622779637644
5, 63,  0.77, 0.77, 0.08, 0.46 , 1.3684626441588588
5, 64,  0.77, 0.77, 0.07, 0.46 , 1.5050742005300726
5, 65,  0.76, 0.76, 0.06, 0.48 , 0.9327871954592174
5, 66,  0.76, 0.76, 0.06, 0.5 , 1.1122510140659636
5, 67,  0.76, 0.76, 0.06, 0.49 , 0.9078706204178597
5, 68,  0.76, 0.76, 0.08, 0.48 , 1.5776309003223135
5, 69,  0.76, 0.76, 0.08, 0.5 , 0.9841846278147494
5, 70,  0.76, 0.76, 0.08, 0.49 , 1.200474664604147
5, 71,  0.76, 0.76, 0.07, 0.48 , 0.8407817067294288
5, 72,  0.76, 0.76, 0.07, 0.5 , 1.4765848876431453
5, 73,  0.76, 0.76, 0.07, 0.49 , 1.717178616216734
5, 74,  0.76, 0.78, 0.06, 0.48 , 0.8576078011749032
5, 75,  0.76, 0.78, 0.06, 0.5 , 0.7594745164861031
5, 76,  0.76, 0.78, 0.06, 0.49 , 1.4101619313147065
5, 77,  0.76, 0.78, 0.08, 0.48 , 1.463102140330742
5, 78,  0.76, 0.78, 0.08, 0.5 , 1.4992695308506436
5, 79,  0.76, 0.78, 0.08, 0.49 , 0.9748418101972732
5, 80,  0.76, 0.78, 0.07, 0.48 , 0.9423589397466993
5, 81,  0.76, 0.78, 0.07, 0.5 , 1.0657202697586126
5, 82,  0.76, 0.78, 0.07, 0.49 , 0.8807632848945511
5, 83,  0.76, 0.77, 0.06, 0.48 , 0.8605128457805857
5, 84,  0.76, 0.77, 0.06, 0.5 , 1.029670896052599
5, 85,  0.76, 0.77, 0.06, 0.49 , 1.1124691623694767
5, 86,  0.76, 0.77, 0.08, 0.48 , 0.9731356731395394
5, 87,  0.76, 0.77, 0.08, 0.5 , 0.8561628724205825
5, 88,  0.76, 0.77, 0.08, 0.49 , 0.9126199765932276
5, 89,  0.76, 0.77, 0.07, 0.48 , 1.167656000173993
5, 90,  0.76, 0.77, 0.07, 0.5 , 0.9847553812167065
5, 91,  0.76, 0.77, 0.07, 0.49 , 1.2156507622928503
5, 92,  0.78, 0.76, 0.06, 0.48 , 1.197862631743999
5, 93,  0.78, 0.76, 0.06, 0.5 , 1.4633525379913026
5, 94,  0.78, 0.76, 0.06, 0.49 , 0.9547259038442056
5, 95,  0.78, 0.76, 0.08, 0.48 , 0.8451043390994281
5, 96,  0.78, 0.76, 0.08, 0.5 , 1.176997067064019
5, 97,  0.78, 0.76, 0.08, 0.49 , 1.4358814543872294
5, 98,  0.78, 0.76, 0.07, 0.48 , 1.5649176063956547
5, 99,  0.78, 0.76, 0.07, 0.5 , 1.2955450833924897
5, 100,  0.78, 0.76, 0.07, 0.49 , 1.0559144662271749
5, 101,  0.78, 0.78, 0.06, 0.48 , 1.2777879961711984
5, 102,  0.78, 0.78, 0.06, 0.5 , 0.8007385964426837
5, 103,  0.78, 0.78, 0.06, 0.49 , 1.4644484625807395
5, 104,  0.78, 0.77, 0.06, 0.48 , 0.8335771257243189
5, 105,  0.78, 0.77, 0.06, 0.5 , 1.6014164584803596
5, 106,  0.78, 0.77, 0.06, 0.49 , 0.8972243626341255
5, 107,  0.77, 0.76, 0.06, 0.48 , 1.3342919221585254
5, 108,  0.77, 0.76, 0.06, 0.5 , 1.1171248256260025
5, 109,  0.77, 0.76, 0.06, 0.49 , 1.0323966029009413
5, 110,  0.77, 0.76, 0.08, 0.48 , 0.8312681376720602
5, 111,  0.77, 0.76, 0.08, 0.5 , 1.063477611232455
5, 112,  0.77, 0.76, 0.08, 0.49 , 0.8930627758690317
5, 113,  0.77, 0.76, 0.07, 0.48 , 1.4218624567410436
5, 114,  0.77, 0.76, 0.07, 0.5 , 0.7333316351511443
5, 115,  0.77, 0.76, 0.07, 0.49 , 0.9661540127802687
5, 116,  0.77, 0.78, 0.06, 0.48 , 1.5050156398464234
5, 117,  0.77, 0.78, 0.06, 0.5 , 1.1629858590015862
5, 118,  0.77, 0.78, 0.06, 0.49 , 1.0564212664908734
5, 119,  0.77, 0.77, 0.06, 0.48 , 0.9972389509648725
5, 120,  0.77, 0.77, 0.06, 0.5 , 1.1036739079071691
5, 121,  0.77, 0.77, 0.06, 0.49 , 1.4316462968904766
5, 122,  0.76, 0.76, 0.06, 0.47 , 0.9857205979140067
5, 123,  0.76, 0.76, 0.06, 0.49 , 0.9078706204178597
5, 124,  0.76, 0.76, 0.06, 0.48 , 0.9327871954592174
5, 125,  0.76, 0.76, 0.08, 0.47 , 1.5118041257523025
5, 126,  0.76, 0.76, 0.08, 0.49 , 1.200474664604147
5, 127,  0.76, 0.76, 0.08, 0.48 , 1.5776309003223135
5, 128,  0.76, 0.76, 0.07, 0.47 , 0.5930486373563422
5, 129,  0.76, 0.76, 0.07, 0.49 , 1.717178616216734
5, 130,  0.76, 0.76, 0.07, 0.48 , 0.8407817067294288
5, 131,  0.76, 0.78, 0.06, 0.47 , 1.3444343106223549
5, 132,  0.76, 0.78, 0.06, 0.49 , 1.4101619313147065
5, 133,  0.76, 0.78, 0.06, 0.48 , 0.8576078011749032
5, 134,  0.76, 0.78, 0.08, 0.47 , 1.0179336776078207
5, 135,  0.76, 0.78, 0.08, 0.49 , 0.9748418101972732
5, 136,  0.76, 0.78, 0.08, 0.48 , 1.463102140330742
5, 137,  0.76, 0.78, 0.07, 0.47 , 0.9424067504702961
5, 138,  0.76, 0.78, 0.07, 0.49 , 0.8807632848945511
5, 139,  0.76, 0.78, 0.07, 0.48 , 0.9423589397466993
5, 140,  0.76, 0.77, 0.06, 0.47 , 1.243509358293732
5, 141,  0.76, 0.77, 0.06, 0.49 , 1.1124691623694767
5, 142,  0.76, 0.77, 0.06, 0.48 , 0.8605128457805857
5, 143,  0.76, 0.77, 0.08, 0.47 , 0.9028420646792578
5, 144,  0.76, 0.77, 0.08, 0.49 , 0.9126199765932276
5, 145,  0.76, 0.77, 0.08, 0.48 , 0.9731356731395394
5, 146,  0.76, 0.77, 0.07, 0.47 , 0.8523563495238597
5, 147,  0.76, 0.77, 0.07, 0.49 , 1.2156507622928503
5, 148,  0.76, 0.77, 0.07, 0.48 , 1.167656000173993
5, 149,  0.78, 0.76, 0.06, 0.47 , 1.5356621850223413
5, 150,  0.78, 0.76, 0.06, 0.49 , 0.9547259038442056
5, 151,  0.78, 0.76, 0.06, 0.48 , 1.197862631743999
5, 152,  0.78, 0.76, 0.08, 0.47 , 0.9991955231197149
5, 153,  0.78, 0.76, 0.08, 0.49 , 1.4358814543872294
5, 154,  0.78, 0.76, 0.08, 0.48 , 0.8451043390994281
5, 155,  0.78, 0.76, 0.07, 0.47 , 0.9686135916082353
5, 156,  0.78, 0.76, 0.07, 0.49 , 1.0559144662271749
5, 157,  0.78, 0.76, 0.07, 0.48 , 1.5649176063956547
5, 158,  0.78, 0.78, 0.06, 0.47 , 0.9828039170683002
5, 159,  0.78, 0.78, 0.06, 0.49 , 1.4644484625807395
5, 160,  0.78, 0.78, 0.06, 0.48 , 1.2777879961711984
5, 161,  0.78, 0.77, 0.06, 0.47 , 0.8935586844286642
5, 162,  0.78, 0.77, 0.06, 0.49 , 0.8972243626341255
5, 163,  0.78, 0.77, 0.06, 0.48 , 0.8335771257243189
5, 164,  0.77, 0.76, 0.06, 0.47 , 0.8633302934773793
5, 165,  0.77, 0.76, 0.06, 0.49 , 1.0323966029009413
5, 166,  0.77, 0.76, 0.06, 0.48 , 1.3342919221585254
5, 167,  0.77, 0.76, 0.08, 0.47 , 1.4402903242653946
5, 168,  0.77, 0.76, 0.08, 0.49 , 0.8930627758690317
5, 169,  0.77, 0.76, 0.08, 0.48 , 0.8312681376720602
5, 170,  0.77, 0.76, 0.07, 0.47 , 1.4056182230095908
5, 171,  0.77, 0.76, 0.07, 0.49 , 0.9661540127802687
5, 172,  0.77, 0.76, 0.07, 0.48 , 1.4218624567410436
5, 173,  0.77, 0.78, 0.06, 0.47 , 1.0786598732551687
5, 174,  0.77, 0.78, 0.06, 0.49 , 1.0564212664908734
5, 175,  0.77, 0.78, 0.06, 0.48 , 1.5050156398464234
5, 176,  0.77, 0.77, 0.06, 0.47 , 1.3167622779637644
5, 177,  0.77, 0.77, 0.06, 0.49 , 1.4316462968904766
5, 178,  0.77, 0.77, 0.06, 0.48 , 0.9972389509648725
6, 0,  0.75, 0.75, 0.05, 0.45 , 0.8089942012034435
6, 1,  0.75, 0.75, 0.05, 0.47 , 1.3280243501991305
6, 2,  0.75, 0.75, 0.05, 0.46 , 1.2192752241890907
6, 3,  0.75, 0.75, 0.07, 0.45 , 1.1252779715297052
6, 4,  0.75, 0.75, 0.07, 0.47 , 1.1171658037812846
6, 5,  0.75, 0.75, 0.07, 0.46 , 0.8226788180878389
6, 6,  0.75, 0.75, 0.06, 0.45 , 1.5323511760083501
6, 7,  0.75, 0.75, 0.06, 0.47 , 1.2467781730310932
6, 8,  0.75, 0.75, 0.06, 0.46 , 1.1935882791075099
6, 9,  0.75, 0.77, 0.05, 0.45 , 0.9952138577358068
6, 10,  0.75, 0.77, 0.05, 0.47 , 1.1544356958299475
6, 11,  0.75, 0.77, 0.05, 0.46 , 0.98783980999593
6, 12,  0.75, 0.77, 0.07, 0.45 , 0.9203581374742212
6, 13,  0.75, 0.77, 0.07, 0.47 , 0.8441200472692575
6, 14,  0.75, 0.77, 0.07, 0.46 , 1.2855287397601076
6, 15,  0.75, 0.77, 0.06, 0.45 , 1.0359518612351901
6, 16,  0.75, 0.77, 0.06, 0.47 , 0.9943372298608855
6, 17,  0.75, 0.77, 0.06, 0.46 , 0.9854434577509616
6, 18,  0.75, 0.76, 0.05, 0.45 , 0.803410246882297
6, 19,  0.75, 0.76, 0.05, 0.47 , 1.0416125792253317
6, 20,  0.75, 0.76, 0.05, 0.46 , 0.9575524616533247
6, 21,  0.75, 0.76, 0.07, 0.45 , 1.0447176868216201
6, 22,  0.75, 0.76, 0.07, 0.47 , 1.091039624896295
6, 23,  0.75, 0.76, 0.07, 0.46 , 0.823177315070151
6, 24,  0.75, 0.76, 0.06, 0.45 , 1.1540651616664461
6, 25,  0.75, 0.76, 0.06, 0.47 , 0.8788690632821625
6, 26,  0.75, 0.76, 0.06, 0.46 , 0.9187697488076507
6, 27,  0.77, 0.75, 0.05, 0.45 , 1.5207811697258407
6, 28,  0.77, 0.75, 0.05, 0.47 , 1.5728761574949395
6, 29,  0.77, 0.75, 0.05, 0.46 , 1.6077547177826337
6, 30,  0.77, 0.75, 0.07, 0.45 , 1.1728648392790382
6, 31,  0.77, 0.75, 0.07, 0.47 , 0.8537956678132579
6, 32,  0.77, 0.75, 0.07, 0.46 , 1.0250895605976011
6, 33,  0.77, 0.75, 0.06, 0.45 , 1.4755025125206773
6, 34,  0.77, 0.75, 0.06, 0.47 , 0.9159353411355229
6, 35,  0.77, 0.75, 0.06, 0.46 , 1.7193110206830207
6, 36,  0.77, 0.77, 0.05, 0.45 , 1.4329230260681134
6, 37,  0.77, 0.77, 0.05, 0.47 , 1.1238502028841675
6, 38,  0.77, 0.77, 0.05, 0.46 , 0.8799817952096526
6, 39,  0.77, 0.77, 0.07, 0.45 , 1.184634558627252
6, 40,  0.77, 0.77, 0.06, 0.45 , 1.1215905046469543
6, 41,  0.77, 0.76, 0.05, 0.45 , 1.4517594976707642
6, 42,  0.77, 0.76, 0.05, 0.47 , 1.3756270475095986
6, 43,  0.77, 0.76, 0.05, 0.46 , 1.4292834982887475
6, 44,  0.77, 0.76, 0.07, 0.45 , 1.1898031792965647
6, 45,  0.77, 0.76, 0.06, 0.45 , 0.8287325865372052
6, 46,  0.76, 0.75, 0.05, 0.45 , 1.2937770601848506
6, 47,  0.76, 0.75, 0.05, 0.47 , 1.3417430018132945
6, 48,  0.76, 0.75, 0.05, 0.46 , 1.1648500502818102
6, 49,  0.76, 0.75, 0.07, 0.45 , 1.0992919807018546
6, 50,  0.76, 0.75, 0.07, 0.47 , 1.0897549238774717
6, 51,  0.76, 0.75, 0.07, 0.46 , 1.1725496829147022
6, 52,  0.76, 0.75, 0.06, 0.45 , 1.1075374746650637
6, 53,  0.76, 0.75, 0.06, 0.47 , 1.4730211913245612
6, 54,  0.76, 0.75, 0.06, 0.46 , 0.9712313629892124
6, 55,  0.76, 0.77, 0.05, 0.45 , 1.109790182134235
6, 56,  0.76, 0.77, 0.05, 0.47 , 1.2330329941621454
6, 57,  0.76, 0.77, 0.05, 0.46 , 0.9420661293264738
6, 58,  0.76, 0.77, 0.07, 0.45 , 1.0416123762693688
6, 59,  0.76, 0.77, 0.06, 0.45 , 0.937726221626837
6, 60,  0.76, 0.76, 0.05, 0.45 , 1.0297927004504133
6, 61,  0.76, 0.76, 0.05, 0.47 , 1.4417425052034205
6, 62,  0.76, 0.76, 0.05, 0.46 , 1.3962074513300267
6, 63,  0.76, 0.76, 0.07, 0.45 , 1.3594061844843195
6, 64,  0.76, 0.76, 0.06, 0.45 , 1.2848866326846362
6, 65,  0.75, 0.75, 0.05, 0.47 , 1.3280243501991305
6, 66,  0.75, 0.75, 0.05, 0.49 , 0.931021263012456
6, 67,  0.75, 0.75, 0.05, 0.48 , 1.4223998209608375
6, 68,  0.75, 0.75, 0.07, 0.47 , 1.1171658037812846
6, 69,  0.75, 0.75, 0.07, 0.49 , 0.9230029805436437
6, 70,  0.75, 0.75, 0.07, 0.48 , 1.0029705434122242
6, 71,  0.75, 0.75, 0.06, 0.47 , 1.2467781730310932
6, 72,  0.75, 0.75, 0.06, 0.49 , 0.969909828802567
6, 73,  0.75, 0.75, 0.06, 0.48 , 1.4860478436736027
6, 74,  0.75, 0.77, 0.05, 0.47 , 1.1544356958299475
6, 75,  0.75, 0.77, 0.05, 0.49 , 1.0574725831390903
6, 76,  0.75, 0.77, 0.05, 0.48 , 1.1375568856936487
6, 77,  0.75, 0.77, 0.07, 0.47 , 0.8441200472692575
6, 78,  0.75, 0.77, 0.07, 0.49 , 1.1055493627560198
6, 79,  0.75, 0.77, 0.07, 0.48 , 1.1679178656561071
6, 80,  0.75, 0.77, 0.06, 0.47 , 0.9943372298608855
6, 81,  0.75, 0.77, 0.06, 0.49 , 1.573184429603602
6, 82,  0.75, 0.77, 0.06, 0.48 , 0.8388344655604597
6, 83,  0.75, 0.76, 0.05, 0.47 , 1.0416125792253317
6, 84,  0.75, 0.76, 0.05, 0.49 , 0.9867573009166374
6, 85,  0.75, 0.76, 0.05, 0.48 , 1.161245193577824
6, 86,  0.75, 0.76, 0.07, 0.47 , 1.091039624896295
6, 87,  0.75, 0.76, 0.07, 0.49 , 1.2142507459448721
6, 88,  0.75, 0.76, 0.07, 0.48 , 0.9065245230382643
6, 89,  0.75, 0.76, 0.06, 0.47 , 0.8788690632821625
6, 90,  0.75, 0.76, 0.06, 0.49 , 1.414606149511247
6, 91,  0.75, 0.76, 0.06, 0.48 , 0.9568972090652229
6, 92,  0.77, 0.75, 0.05, 0.47 , 1.5728761574949395
6, 93,  0.77, 0.75, 0.05, 0.49 , 0.7491706979515961
6, 94,  0.77, 0.75, 0.05, 0.48 , 1.202247080887221
6, 95,  0.77, 0.75, 0.07, 0.47 , 0.8537956678132579
6, 96,  0.77, 0.75, 0.07, 0.49 , 0.9292245455507935
6, 97,  0.77, 0.75, 0.07, 0.48 , 1.3156930595140555
6, 98,  0.77, 0.75, 0.06, 0.47 , 0.9159353411355229
6, 99,  0.77, 0.75, 0.06, 0.49 , 1.3571550288347711
6, 100,  0.77, 0.75, 0.06, 0.48 , 1.167713121778924
6, 101,  0.77, 0.77, 0.05, 0.47 , 1.1238502028841675
6, 102,  0.77, 0.77, 0.05, 0.49 , 0.810814059922099
6, 103,  0.77, 0.77, 0.05, 0.48 , 1.1680594154949504
6, 104,  0.77, 0.76, 0.05, 0.47 , 1.3756270475095986
6, 105,  0.77, 0.76, 0.05, 0.49 , 1.3154013340558646
6, 106,  0.77, 0.76, 0.05, 0.48 , 1.2398528817743757
6, 107,  0.76, 0.75, 0.05, 0.47 , 1.3417430018132945
6, 108,  0.76, 0.75, 0.05, 0.49 , 1.2045764436780344
6, 109,  0.76, 0.75, 0.05, 0.48 , 1.3217249690764383
6, 110,  0.76, 0.75, 0.07, 0.47 , 1.0897549238774717
6, 111,  0.76, 0.75, 0.07, 0.49 , 1.3512400795552475
6, 112,  0.76, 0.75, 0.07, 0.48 , 1.225392524739297
6, 113,  0.76, 0.75, 0.06, 0.47 , 1.4730211913245612
6, 114,  0.76, 0.75, 0.06, 0.49 , 0.7275644066162292
6, 115,  0.76, 0.75, 0.06, 0.48 , 1.1346748900114083
6, 116,  0.76, 0.77, 0.05, 0.47 , 1.2330329941621454
6, 117,  0.76, 0.77, 0.05, 0.49 , 0.9921449349871455
6, 118,  0.76, 0.77, 0.05, 0.48 , 0.925491688091676
6, 119,  0.76, 0.76, 0.05, 0.47 , 1.4417425052034205
6, 120,  0.76, 0.76, 0.05, 0.49 , 1.2800975613577075
6, 121,  0.76, 0.76, 0.05, 0.48 , 1.2056444500848116
6, 122,  0.75, 0.75, 0.05, 0.46 , 1.2192752241890907
6, 123,  0.75, 0.75, 0.05, 0.48 , 1.4223998209608375
6, 124,  0.75, 0.75, 0.05, 0.47 , 1.3280243501991305
6, 125,  0.75, 0.75, 0.07, 0.46 , 0.8226788180878389
6, 126,  0.75, 0.75, 0.07, 0.48 , 1.0029705434122242
6, 127,  0.75, 0.75, 0.07, 0.47 , 1.1171658037812846
6, 128,  0.75, 0.75, 0.06, 0.46 , 1.1935882791075099
6, 129,  0.75, 0.75, 0.06, 0.48 , 1.4860478436736027
6, 130,  0.75, 0.75, 0.06, 0.47 , 1.2467781730310932
6, 131,  0.75, 0.77, 0.05, 0.46 , 0.98783980999593
6, 132,  0.75, 0.77, 0.05, 0.48 , 1.1375568856936487
6, 133,  0.75, 0.77, 0.05, 0.47 , 1.1544356958299475
6, 134,  0.75, 0.77, 0.07, 0.46 , 1.2855287397601076
6, 135,  0.75, 0.77, 0.07, 0.48 , 1.1679178656561071
6, 136,  0.75, 0.77, 0.07, 0.47 , 0.8441200472692575
6, 137,  0.75, 0.77, 0.06, 0.46 , 0.9854434577509616
6, 138,  0.75, 0.77, 0.06, 0.48 , 0.8388344655604597
6, 139,  0.75, 0.77, 0.06, 0.47 , 0.9943372298608855
6, 140,  0.75, 0.76, 0.05, 0.46 , 0.9575524616533247
6, 141,  0.75, 0.76, 0.05, 0.48 , 1.161245193577824
6, 142,  0.75, 0.76, 0.05, 0.47 , 1.0416125792253317
6, 143,  0.75, 0.76, 0.07, 0.46 , 0.823177315070151
6, 144,  0.75, 0.76, 0.07, 0.48 , 0.9065245230382643
6, 145,  0.75, 0.76, 0.07, 0.47 , 1.091039624896295
6, 146,  0.75, 0.76, 0.06, 0.46 , 0.9187697488076507
6, 147,  0.75, 0.76, 0.06, 0.48 , 0.9568972090652229
6, 148,  0.75, 0.76, 0.06, 0.47 , 0.8788690632821625
